row,legacy_url,title,brand,match_method,ad_id
14046,/advert/tesco/back-to-school-2010---3-for-2-offer,Back To School 2010 - 3 For 2 Offer,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
14063,/advert/john-lewis/clearance-sale,Clearance Sale,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
14069,/advert/marks-%26-spencer/christmas-wouldn%EF%BF%BDt-be-christmas-without...,Christmas Wouldn�t Be Christmas Without...,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
14083,/advert/xbox-360/london-2012-olympic-games,London 2012 Olympic Games,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
14086,/advert/news-of-the-world/peter-on-jordan,Peter On Jordan,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
14116,/advert/tesco/mother's-day-roast,Mother's Day Roast,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
14121,/advert/tesco/20%25-off-clothing,20% Off Clothing,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
14123,/advert/marks-%26-spencer/big-autumn-energy,Big Autumn Energy,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
14142,/advert/ministry-of-sound/funk-soul-classics,Funk Soul Classics,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
14177,/advert/carlsberg/kickabout,Kickabout,Carlsberg,brand_year_unique,2bcde095-d274-4305-b256-2056e48a70a7
14181,/advert/warner-bros/10%2C000-bc,"10,000 BC",Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
14186,/advert/warner-bros/cloud-atlas,Cloud Atlas,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
14200,/advert/tesco/keeping-christmas-special---champagne,Keeping Christmas Special - Champagne,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
14217,/advert/warner-bros/the-blind-side,The Blind Side,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
14219,/advert/tesco/feel-the-power,Feel The Power,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
14246,/advert/marks-%26-spencer/eat-well%2C-play-well,"Eat Well, Play Well",Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
14253,/advert/tesco/halloween-treats,Halloween Treats,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
14271,/advert/news-of-the-world/katie-price---my-amazing-story,Katie Price - My Amazing Story,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
14308,/advert/tesco/fa-tesco-skills-program,FA Tesco Skills Program,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
14347,/advert/news-of-the-world/fabulous-summer---free-nail-polish,Fabulous Summer - Free Nail Polish,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
14378,/advert/news-of-the-world/elaine-lordan,Elaine Lordan,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
14384,/advert/tesco/wine---not-bad-on-the-wallet,Wine - Not Bad On The Wallet,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
14414,/advert/lg/direct-drive-washer,Direct Drive Washer,LG,external_id,848668f5-29bc-45d0-b898-7df0d47e227a
14418,/advert/marks-%26-spencer/christmas-2022---gifts-that-give,Christmas 2022 - Gifts That Give,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
14434,/advert/marks-%26-spencer/spring-fashion-2010,Spring Fashion 2010,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
14435,/advert/marks-%26-spencer/an-extraordinary-gift,An Extraordinary Gift,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
14448,/advert/warner-bros/valentine's-day,Valentine's Day,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
14514,/advert/tesco/baby-bargains,Baby Bargains,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
14540,/advert/marks-%26-spencer/christmas-2011---party-food,Christmas 2011 - Party Food,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
14554,/advert/marks-%26-spencer/christmas-food-2007,Christmas Food 2007,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
14594,/advert/tesco/mother's-day,Mother's Day,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
14602,/advert/warner-bros/the-hangover,The Hangover,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
14642,/advert/tesco/christmas-cakes,Christmas Cakes,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
14654,/advert/news-of-the-world/world-cup-guide,World Cup Guide,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
14669,/advert/xbox-360/bring-everyone-together,Bring Everyone Together,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
14684,/advert/warner-bros/fantastic-beasts---the-crimes-of-grindelwald,Fantastic Beasts - The Crimes Of Grindelwald,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
14691,/advert/ministry-of-sound/addicted-to-bass---winter-2012,Addicted To Bass - Winter 2012,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
14700,/advert/tesco/clubcard-credit-card,Clubcard Credit Card,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
14742,/advert/tesco/price-check-morrisons,Price Check Morrisons,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
14755,/advert/ministry-of-sound/perfectly-chilled,Perfectly Chilled,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
14764,/advert/marks-%26-spencer/adventures-in-ice,Adventures In Ice,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
14802,/advert/tesco/find-your-favourites,Find Your Favourites,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
14812,/advert/news-of-the-world/big-bruv-secrets-revealed,Big Bruv Secrets Revealed,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
14824,/advert/warner-bros/the-meg,The Meg,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
14850,/advert/john-lewis/the-latest-thing,The Latest Thing,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
14862,/advert/xbox-360/kinect---unexpected-uses,Kinect - Unexpected Uses,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
14894,/advert/warner-bros/the-hobbit---an-unexpected-journey,The Hobbit - An Unexpected Journey,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
14913,/advert/marks-%26-spencer/mince-pie-%26-champagne-cream,Mince Pie & Champagne Cream,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
14931,/advert/tesco/match-attax-international-legends,Match Attax International Legends,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
14940,/advert/boots/cold-%26-flu-products,Cold & Flu Products,Boots,external_id,f1b98fa7-3b5e-4d40-8b3a-efff2fc137ef
14998,/advert/marks-%26-spencer/dine-in-for-two,Dine In For Two,Marks & Spencer,external_id,58a3bdc0-49f5-49a9-9d38-0782bc51204f
15010,/advert/t-mobile/josh's-band,Josh's Band,T-Mobile,external_id,5b8396a5-cce1-4fec-a2fa-88d69837a3b2
15016,/advert/carlsberg/our-product,Our Product,Carlsberg,brand_year_unique,2bcde095-d274-4305-b256-2056e48a70a7
15018,/advert/marks-%26-spencer/autumn-2016,Autumn 2016,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
15037,/advert/john-lewis/christmas-2021---unexpected-guest,Christmas 2021 - Unexpected Guest,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
15048,/advert/tesco/f%26f---i'm-every-woman,F&F - I'm Every Woman,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
15061,/advert/tesco/carl's-all-change-casserole,Carl's All Change Casserole,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
15084,/advert/tesco/summer-clothing-sale,Summer Clothing Sale,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
15085,/advert/thorntons/believe,Believe,Thorntons,external_id,fa49107e-5f0e-461f-b0ae-bfdcea396b62
15086,/advert/tesco/christmas-comes-early,Christmas Comes Early,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
15098,/advert/tesco/salmon,Salmon,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
15106,/advert/marks-%26-spencer/autumn-season-2010,Autumn Season 2010,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
15129,/advert/news-of-the-world/%EF%BF%BD5-hotel-offer,�5 Hotel Offer,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
15176,/advert/tesco/silent-night-bedding,Silent Night Bedding,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
15203,/advert/sony/bravia---dressed-in-blue,Bravia - Dressed In Blue,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
15232,/advert/marks-%26-spencer/le-froglet,Le Froglet,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
15238,/advert/warner-bros/argo,Argo,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
15251,/advert/marks-%26-spencer/caroline-quentin---fuller-for-longer,Caroline Quentin - Fuller For Longer,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
15261,/advert/marks-%26-spencer/the-art-of-cashmere,The Art Of Cashmere,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
15275,/advert/news-of-the-world/cheryl-%26-ashley-cole,Cheryl & Ashley Cole,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
15294,/advert/tesco/valentine's-day-2012,Valentine's Day 2012,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
15330,/advert/ministry-of-sound/the-mash-up-mix-old-skool,The Mash Up Mix Old Skool,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
15339,/advert/tesco/baby-%26-toddler-range,Baby & Toddler Range,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
15345,/advert/warner-bros/live-by-night,Live By Night,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
15346,/advert/hmv/christmas-films-you-love,Christmas Films You Love,HMV,brand_year_unique,92847a8f-18f7-4274-aa0d-cf2d3a1a5a23
15355,/advert/marks-%26-spencer/adventures-in-ice,Adventures In Ice,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
15359,/advert/warner-bros/vacation,Vacation,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
15384,/advert/john-lewis/christmas-2016---trampoline,Christmas 2016 - Trampoline,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
15399,/advert/ministry-of-sound/running-trax,Running Trax,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
15413,/advert/marks-%26-spencer/christmas-2021---trotter-food,Christmas 2021 - Trotter Food,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
15438,/advert/tia-maria/mix-it-up,Mix It Up,Tia Maria,external_id,a8a9c4be-6034-4750-8360-0e778a2d5a33
15471,/advert/news-of-the-world/fabulous-models-own-eye-make-up-kit,Fabulous Models Own Eye Make-Up Kit,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
15497,/advert/warner-bros/rock-n-rolla,Rock N Rolla,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
15533,/advert/marks-%26-spencer/knife-and-fork-travel,Knife And Fork Travel,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
15549,/advert/warner-bros/geostorm,Geostorm,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
15568,/advert/tesco/f%26f---summer-2015,F&F - Summer 2015,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
15587,/advert/sony/high-definition-like-no-other,High Definition Like No Other,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
15594,/advert/hmv/jim-davidson---the-devil-rides-out,Jim Davidson - The Devil Rides Out,HMV,brand_year_unique,92847a8f-18f7-4274-aa0d-cf2d3a1a5a23
15606,/advert/marks-%26-spencer/oakham-chicken,Oakham Chicken,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
15619,/advert/tesco/whoosh,Whoosh,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
15650,/advert/tesco/british-iceberg-lettuce,British Iceberg Lettuce,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
15655,/advert/marks-%26-spencer/easter-food-2008,Easter Food 2008,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
15676,/advert/john-lewis/the-other-half,The Other Half,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
15705,/advert/news-of-the-world/free-tv-powerdown,Free TV Powerdown,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
15714,/advert/tesco/tidings-of-comfort-%26-joy,Tidings Of Comfort & Joy,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
15756,/advert/xbox-360/guitar-hero-ii,Guitar Hero II,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
15761,/advert/news-of-the-world/carry-on-dick-dvd,Carry On Dick DVD,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
15793,/advert/warner-bros/the-judge,The Judge,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
15810,/advert/ministry-of-sound/love-island-pool-party,Love Island Pool Party,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
15827,/advert/carlsberg/curiosity,Curiosity,Carlsberg,brand_year_unique,2bcde095-d274-4305-b256-2056e48a70a7
15854,/advert/tesco/unicorn-scooter,Unicorn Scooter,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
15878,/advert/sunday-mirror/lego-star-wars-stickers,Lego Star Wars Stickers,Sunday Mirror,brand_year_unique,141ebb07-c7e7-4574-b544-aacecdfdec5b
15896,/advert/john-lewis/christmas-2015---man-on-the-moon,Christmas 2015 - Man On The Moon,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
15905,/advert/marks-%26-spencer/farm-to-foodhall-%E2%80%93-honey,Farm To Foodhall – Honey,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
15908,/advert/xbox-360/call-of-duty---black-ops,Call Of Duty - Black Ops,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
15919,/advert/tesco/superb-red,Superb Red,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
15962,/advert/xbox-360/transformers,Transformers,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
15973,/advert/marks-%26-spencer/nduja-eggs,Nduja Eggs,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
15983,/advert/marks-%26-spencer/xmas-2009---very-old-friends,Xmas 2009 - Very Old Friends,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
15987,/advert/tesco/a-jolly-christmas,A Jolly Christmas,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
16010,/advert/impulse/the-impulse-diaries---tourbus,The Impulse Diaries - Tourbus,Impulse,external_id,2d140129-e007-476d-9e7e-86d4c8f85d43
16061,/advert/tesco/helen's-homecoming-lamb,Helen's Homecoming Lamb,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
16064,/advert/warner-bros/sherlock-holmes,Sherlock Holmes,Warner Bros,external_id,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
16102,/advert/news-of-the-world/life-on-mars-dvd,Life On Mars DVD,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
16103,/advert/warner-bros/aquaman,Aquaman,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
16110,/advert/warner-bros/body-of-lies,Body Of Lies,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
16143,/advert/tesco/derek-the-gourmet-veg-chef,Derek The Gourmet Veg Chef,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
16151,/advert/warner-bros/journey-2---the-mysterious-island,Journey 2 - The Mysterious Island,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
16177,/advert/tesco/christmas-2017---everyone's-welcome,Christmas 2017 - Everyone's Welcome,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
16230,/advert/ministry-of-sound/just-chillin',Just Chillin',Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
16232,/advert/warner-bros/the-duke,The Duke,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
16262,/advert/hmv/ricky-gervais---fame,Ricky Gervais - Fame,HMV,brand_year_unique,92847a8f-18f7-4274-aa0d-cf2d3a1a5a23
16271,/advert/olympus/tough,Tough,Olympus,brand_year_unique,ed4cd8a1-5e35-410b-81b0-b145542da551
16278,/advert/marks-%26-spencer/simply-range,Simply Range,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
16297,/advert/sunday-mirror/football-premiership-magazine,Football Premiership Magazine,Sunday Mirror,brand_year_unique,141ebb07-c7e7-4574-b544-aacecdfdec5b
16308,/advert/warner-bros/in-the-heights,In The Heights,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
16321,/advert/marks-%26-spencer/free-macon-villages-chardonnay,Free Macon Villages Chardonnay,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
16341,/advert/marks-%26-spencer/christmas-favourites,Christmas Favourites,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
16366,/advert/carlsberg/goal-celebrations,Goal Celebrations,Carlsberg,brand_year_unique,2bcde095-d274-4305-b256-2056e48a70a7
16382,/advert/warner-bros/127-hours,127 Hours,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
16397,/advert/marks-%26-spencer/the-art-of-christmas,The Art Of Christmas,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
16436,/advert/tesco/favourites---win-a-holiday,Favourites - Win A Holiday,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
16441,/advert/marks-%26-spencer/apricot-tart,Apricot Tart,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
16492,/advert/ministry-of-sound/the-annual---15-years,The Annual - 15 Years,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
16533,/advert/marks-%26-spencer/paddington-%26-the-christmas-visitor,Paddington & The Christmas Visitor,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
16558,/advert/tesco/clubcard-voucher-exchange---easter,Clubcard Voucher Exchange - Easter,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
16563,/advert/drambuie/unchanged-since-1745,Unchanged Since 1745,Drambuie,external_id,87852b6f-2f7c-4b9a-b253-0a2cb724d6da
16619,/advert/tesco/coronavirus---we're-all-in-this-together,Coronavirus - We're All In This Together,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
16642,/advert/barnardo's/turning-lives-around,Turning Lives Around,Barnardo's,external_id,f72194ae-224f-4f08-83e3-29281c5bf4cc
16656,/advert/sunday-mirror/liz-dawn---my-story,Liz Dawn - My Story,Sunday Mirror,brand_year_unique,141ebb07-c7e7-4574-b544-aacecdfdec5b
16682,/advert/marks-%26-spencer/dine-in,Dine In,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
16696,/advert/marks-%26-spencer/the-art-of-texture,The Art Of Texture,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
16714,/advert/john-lewis/christmas-2010,Christmas 2010,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
16743,/advert/warner-bros/the-batman,The Batman,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
16766,/advert/warner-bros/new-year's-eve,New Year's Eve,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
16781,/advert/bell's/steven-toast---christmas-carolers,Steven Toast - Christmas Carolers,Bell's,brand_year_unique,7e5c30d5-2bb2-40aa-a67e-7ef29e74d4cf
16786,/advert/warner-bros/it---chapter-ii,IT - Chapter II,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
16788,/advert/marks-%26-spencer/beef-burgers-with-gorgonzola,Beef Burgers With Gorgonzola,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
16799,/advert/marks-%26-spencer/first-day-of-school,First Day Of School,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
16818,/advert/tesco/25%25-off-any-six-wines,25% Off Any Six Wines,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
16820,/advert/tesco/special-offers,Special Offers,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
16860,/advert/warner-bros/star-wars---the-clone-wars,Star Wars - The Clone Wars,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
16867,/advert/kate-moss/velvet-hour,Velvet Hour,Kate Moss,brand_year_unique,70fc1ac6-82b1-4593-93d9-aa231945ec80
16870,/advert/ministry-of-sound/rapper's-delight,Rapper's Delight,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
16883,/advert/tesco/clubcard-voucher-exchange---furby,Clubcard Voucher Exchange - Furby,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
16889,/advert/63336/text-any-question,Text Any Question,63336,external_id,802811df-a92a-4226-aae1-2985e1ae48fa
16901,/advert/dolce-%26-gabbana/the-one,The One,Dolce & Gabbana,brand_year_unique,132fe790-8177-40b4-ae73-8ec0e1e94cb8
16975,/advert/tesco/bags,Bags,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
16997,/advert/tesco/cherokee---beside-the-seaside,Cherokee - Beside The Seaside,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
17070,/advert/stella-mccartney/stella,Stella,Stella McCartney,external_id,de86dd26-153f-4084-b919-8ffcb5e9685d
17119,/advert/tesco/mother's-day-meal,Mother's Day Meal,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
17160,/advert/news-of-the-world/x-factor-exclusive,X Factor Exclusive,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
17187,/advert/marks-%26-spencer/easter-2012,Easter 2012,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
17189,/advert/tesco/20%25-off-clothing,20% Off Clothing,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
17215,/advert/marks-%26-spencer/the-art-of-summer,The Art Of Summer,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
17234,/advert/tesco/christmas-2012---chicken-and-salmon,Christmas 2012 - Chicken And Salmon,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
17261,/advert/tesco/samsung-galaxy-tab,Samsung Galaxy Tab,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
17278,/advert/sunday-mirror/beauty-survey,Beauty Survey,Sunday Mirror,brand_year_unique,141ebb07-c7e7-4574-b544-aacecdfdec5b
17298,/advert/marks-%26-spencer/bistro-beef-bourguignon,Bistro Beef Bourguignon,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
17336,/advert/bell's/jackie,Jackie,Bell's,external_id,7e5c30d5-2bb2-40aa-a67e-7ef29e74d4cf
17372,/advert/marks-%26-spencer/caroline-quentin---new-year-party,Caroline Quentin - New Year Party,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
17410,/advert/tesco/fuel-vouchers,Fuel Vouchers,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
17417,/advert/xbox-360/forza-motorsport-3,Forza Motorsport 3,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
17421,/advert/tesco/price-check-sainsburys,Price Check Sainsburys,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
17441,/advert/ministry-of-sound/saturday-night-club-classics,Saturday Night Club Classics,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
17504,/advert/marks-%26-spencer/valentine-gourmet-%EF%BF%BD20-for-2,Valentine Gourmet �20 for 2,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
17509,/advert/marks-%26-spencer/christmas-food-2020,Christmas Food 2020,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
17522,/advert/dolce-%26-gabbana/the-one---scarlett-johansson,The One - Scarlett Johansson,Dolce & Gabbana,brand_year_unique,132fe790-8177-40b4-ae73-8ec0e1e94cb8
17536,/advert/marks-%26-spencer/winter-sale-2010,Winter Sale 2010,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
17543,/advert/marks-%26-spencer/christmas-2022---stuffed!,Christmas 2022 - Stuffed!,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
