row,legacy_url,title,brand,match_method
331,/advert/warner-bros/horrible-bosses,Horrible Bosses,Warner Bros,unmatched
332,/advert/natwest/savings-advice,Savings Advice,NatWest,unmatched
333,/advert/l'oreal/recital-preference,Recital Preference,L'Oreal,unmatched
334,/advert/jim-beam/double-oak,Double Oak,Jim Beam,unmatched
335,/advert/beagle-street/butch,Butch,Beagle Street,unmatched
336,/advert/daily-telegraph/plenty-%26-cyrano-de-bergerac-dvds,Plenty & Cyrano De Bergerac DVDs,Daily Telegraph,unmatched
337,/advert/fosters/lost-at-sea,Lost At Sea,Fosters,unmatched
338,/advert/warner-bros/lights-out,Lights Out,Warner Bros,unmatched
339,/advert/golfbreaks.com/find-the-perfect-golfing-getaway,Find The Perfect Golfing Getaway,Golfbreaks.com,unmatched
340,/advert/mcdonald's/london-2012---games-maker---journeys-%26-jostlers,London 2012 - Games Maker - Journeys & Jostlers,McDonald's,unmatched
341,/advert/nike/marathon-man,Marathon Man,Nike,unmatched
342,/advert/birds-eye/polar-bear's-fall,Polar Bear's Fall,Birds Eye,unmatched
343,/advert/blizzard/overwatch,Overwatch,Blizzard,unmatched
344,/advert/panasonic/lumix-with-face-detection,Lumix With Face Detection,Panasonic,unmatched
345,/advert/tesco/lowering-brands,Lowering Brands,Tesco,unmatched
346,/advert/nescafe/azera---barista-style-coffee-at-home,Azera - Barista Style Coffee At Home,Nescafe,unmatched
347,/advert/compare-the-market.com/meerkat-reunion,Meerkat Reunion,Compare The Market.com,unmatched
348,/advert/lidl/the-patch,The Patch,Lidl,unmatched
349,/advert/shredded-wheat/bitesize,Bitesize,Shredded Wheat,unmatched
350,/advert/sky/the-lego-batman-movie---so-many-nerds!,The Lego Batman Movie - So Many Nerds!,Sky,unmatched
351,/advert/east-of-england/kit-%26-car-builder-show,Kit & Car Builder Show,East Of England,unmatched
352,/advert/febreze/the-azerbaijani-wrestling-team-experiment,The Azerbaijani Wrestling Team Experiment,Febreze,unmatched
353,/advert/playstation-3/lego-indiana-jones-2,Lego Indiana Jones 2,Playstation 3,unmatched
354,/advert/parkdean/blue-cross-sale,Blue Cross Sale,Parkdean,unmatched
355,/advert/edf/generation-electric,Generation Electric,EDF,unmatched
356,/advert/bet-victor/butter-me-up,Butter Me Up,Bet Victor,unmatched
357,/advert/buster/bathroom-drain-clear,Bathroom Drain Clear,Buster,unmatched
358,/advert/virgin-media/usain-bolt---branson-beard,Usain Bolt - Branson Beard,Virgin Media,unmatched
359,/advert/sharwood's/tracking-down-new-ideas,Tracking Down New Ideas,Sharwood's,unmatched
360,/advert/lurpak/good-food-deserves-lurpak,Good Food Deserves Lurpak,Lurpak,unmatched
361,/advert/l'oreal/excell-10,Excell 10,L'Oreal,unmatched
362,/advert/direct-line/no-price-increase,No Price Increase,Direct Line,unmatched
363,/advert/warburtons/the-giant-crumpet-christmas-ad,The Giant Crumpet Christmas Ad,Warburtons,unmatched
364,/advert/colgate/daily-repair,Daily Repair,Colgate,unmatched
365,/advert/ferrero-rocher/bon-voyage,Bon Voyage,Ferrero Rocher,unmatched
366,/advert/now/power-ballads,Power Ballads,Now,unmatched
367,/advert/nokia/5230---free-satnav,5230 - Free SatNav,Nokia,unmatched
368,/advert/coca-cola/get-music,Get Music,Coca Cola,unmatched
369,/advert/smart/electricity-deserves-more-fun,Electricity Deserves More Fun,Smart,unmatched
370,/advert/age-care-bathrooms/brian-blessed,Brian Blessed,Age Care Bathrooms,unmatched
372,/advert/kent-road-safety/nick,Nick,Kent Road Safety,unmatched
373,/advert/homebase/roundabout,Roundabout,Homebase,unmatched
374,/advert/hyundai/lx35---heart-%26-mind,LX35 - Heart & Mind,Hyundai,unmatched
375,/advert/gillette/venus---emma-willis,Venus - Emma Willis,Gillette,unmatched
376,/advert/aldi/slide-into-summer,Slide Into Summer,Aldi,unmatched
377,/advert/alpro-soya/say-no-to-artificial-sweeteners,Say No To Artificial Sweeteners,Alpro Soya,unmatched
378,/advert/entertainment-one/the-bfg,The BFG,Entertainment One,unmatched
379,/advert/norwich-union/change-of-name---walter-willis,Change Of Name - Walter Willis,Norwich Union,unmatched
380,/advert/olly-murs/24-hrs,24 Hrs,Olly Murs,unmatched
381,/advert/cheerios/clever,Clever,Cheerios,unmatched
382,/advert/u2/songs-of-innocence,Songs Of Innocence,U2,unmatched
383,/advert/british-heart-foundation/grandad's-cure-fund,Grandad's Cure Fund,British Heart Foundation,unmatched
384,/advert/asda/chosen-by-you---pizza,Chosen By You - Pizza,Asda,unmatched
385,/advert/nintendo-dsi/pink,Pink,Nintendo DSi,unmatched
386,/advert/nationwide/theatre,Theatre,Nationwide,unmatched
387,/advert/domestos/power-5,Power 5,Domestos,unmatched
388,/advert/new-line-cinema/san-andreas,San Andreas,New Line Cinema,unmatched
389,/advert/dove/dads-care,Dads Care,Dove,unmatched
390,/advert/lotto/rollover-celebration,Rollover Celebration,Lotto,unmatched
391,/advert/wales/activity-holiday,Activity Holiday,Wales,unmatched
392,/advert/ebay/troll-obsession,Troll Obsession,Ebay,unmatched
393,/advert/dfs/what's-your-thing%3F,What's Your Thing?,DFS,unmatched
394,/advert/fairy/tupperware,Tupperware,Fairy,unmatched
395,/advert/imodium/out-of-tune,Out Of Tune,Imodium,unmatched
396,/advert/i-know-who-killed-me/dvd-release,DVD Release,I Know Who Killed Me,unmatched
397,/advert/samsung/galaxy-s8---world-traveler,Galaxy S8 - World Traveler,Samsung,unmatched
398,/advert/nationwide/knock,Knock,Nationwide,unmatched
399,/advert/dove/be-proud-of-your-skin,Be Proud Of Your Skin,Dove,unmatched
400,/advert/health-lottery/bunk-beds,Bunk Beds,Health Lottery,unmatched
401,/advert/focus/3-for-2-paint,3 For 2 Paint,Focus,unmatched
402,/advert/e1-films/twilight,Twilight,E1 Films,unmatched
403,/advert/ariel/which's-recommendation,Which's Recommendation,Ariel,unmatched
404,/advert/microsoft/teams---when-the-world-changed,Teams - When The World Changed,Microsoft,unmatched
405,/advert/pringles/select,Select,Pringles,unmatched
406,/advert/cancer-research-uk/write-an-end---signature,Write An End - Signature,Cancer Research UK,unmatched
407,/advert/screen-gems/friends-with-benefits,Friends With Benefits,Screen Gems,unmatched
408,/advert/m-%26-m's/character-election,Character Election,M & M's,unmatched
409,/advert/new-line-cinema/ink-heart,Ink Heart,New Line Cinema,unmatched
410,/advert/carphone-warehouse/dubai,Dubai,Carphone Warehouse,unmatched
411,/advert/mazda/mazda-6---fish-road,Mazda 6 - Fish Road,Mazda,unmatched
412,/advert/playdemic/golf-clash,Golf Clash,Playdemic,unmatched
413,/advert/hovis/escape-the-house,Escape The House,Hovis,unmatched
414,/advert/mark-ronson/version,Version,Mark Ronson,unmatched
415,/advert/vodafone/guitar,Guitar,Vodafone,unmatched
416,/advert/toyota/corolla---don't-get-left-behind,Corolla - Don't Get Left Behind,Toyota,unmatched
417,/advert/freya-ridings/debut-album,Debut Album,Freya Ridings,unmatched
418,/advert/iams/more-than-just-a-cat,More Than Just A Cat,Iams,unmatched
419,/advert/haven/chariot,Chariot,Haven,unmatched
420,/advert/thomas-cook/be-lazy,Be Lazy,Thomas Cook,unmatched
421,/advert/wickes/the-kitchen-of-your-dreams,The Kitchen Of Your Dreams,Wickes,unmatched
422,/advert/andrex/skin-kind,Skin Kind,Andrex,unmatched
423,/advert/chloe/chloe,Chloe,Chloe,unmatched
424,/advert/wrigley's/extra-%E2%80%93-quiet-your-mind-mouth,Extra – Quiet Your Mind Mouth,Wrigley's,unmatched
425,/advert/french-connection/the-suit,The Suit,French Connection,unmatched
426,/advert/paramount/project-almanac,Project Almanac,Paramount,unmatched
427,/advert/universal/meet-the-parents---little-fockers,Meet The Parents - Little Fockers,Universal,unmatched
428,/advert/fisher-price/imaginext-dinosaurs,Imaginext Dinosaurs,Fisher-Price,unmatched
429,/advert/tena/my-discretion-challenge,My Discretion Challenge,Tena,unmatched
430,/advert/asda/social-ladder,Social Ladder,Asda,unmatched
431,/advert/orbit/complete-with-xylitol,Complete With Xylitol,Orbit,unmatched
432,/advert/boots/secret-santa,Secret Santa,Boots,unmatched
433,/advert/bbc-radio-2/more-2-it,More 2 It,BBC Radio 2,unmatched
434,/advert/peugeot/winter-check,Winter Check,Peugeot,unmatched
435,/advert/nivea/natural-beauty,Natural Beauty,Nivea,unmatched
436,/advert/sky-protect/fairytales,Fairytales,Sky Protect,unmatched
437,/advert/thierry-mugler/alien,Alien,Thierry Mugler,unmatched
438,/advert/premier-league/primary-stars,Primary Stars,Premier League,unmatched
439,/advert/dhl/goat-herder,Goat Herder,DHL,unmatched
440,/advert/xero/beautiful-automation,Beautiful Automation,Xero,unmatched
441,/advert/adidas/celebrate-originality,Celebrate Originality,Adidas,unmatched
442,/advert/dettol/no-touch-handwash-system,No-Touch Handwash System,Dettol,unmatched
443,/advert/recycle/gardening,Gardening,Recycle,unmatched
444,/advert/warner-bros/cats-%26-dogs---the-revenge-of-kitty-galore,Cats & Dogs - The Revenge Of Kitty Galore,Warner Bros,unmatched
445,/advert/reed.co.uk/knight,Knight,Reed.co.uk,unmatched
446,/advert/homebase/summer-garden,Summer Garden,Homebase,unmatched
447,/advert/warner-bros/get-smart,Get Smart,Warner Bros,unmatched
448,/advert/playstation-3/medal-of-honor,Medal Of Honor,Playstation 3,unmatched
449,/advert/co-operative/funeral-care---personal-touches,Funeral Care - Personal Touches,Co-Operative,unmatched
450,/advert/quavers/reduced-fat,Reduced Fat,Quavers,unmatched
451,/advert/next/sweet-escape,Sweet Escape,Next,unmatched
452,/advert/mars/euro-2016---english-invasion,Euro 2016 - English Invasion,Mars,unmatched
453,/advert/budgens/all-star-christmas-show,All Star Christmas Show,Budgens,unmatched
454,/advert/dreamworks/eagle-eye,Eagle Eye,Dreamworks,unmatched
455,/advert/birds-eye/into-ice,Into Ice,Birds Eye,unmatched
456,/advert/tom/dads-need-life-insurance,Dads Need Life Insurance,Tom,unmatched
457,/advert/asda/chosen-by-you---cereals,Chosen By You - Cereals,Asda,unmatched
458,/advert/mike-batt/a-songwriter's-tale,A Songwriter's Tale,Mike Batt,unmatched
459,/advert/ok!/cheryl-cole-world-exclusive,Cheryl Cole World Exclusive,OK!,unmatched
460,/advert/nike/tailgating,Tailgating,Nike,unmatched
461,/advert/burger-king/lamb-flatbread---wolfman,Lamb Flatbread - Wolfman,Burger King,unmatched
462,/advert/ali-campbell/running-free,Running Free,Ali Campbell,unmatched
463,/advert/prince-edward-theatre/jersey-boys,Jersey Boys,Prince Edward Theatre,unmatched
464,/advert/vileda/pick-up-pockets,Pick-Up Pockets,Vileda,unmatched
465,/advert/our-time.co.uk/dating-for-young-people-over-50,Dating For Young People Over 50,Our Time.co.uk,unmatched
466,/advert/olay/definity---dark-spots,Definity - Dark Spots,Olay,unmatched
467,/advert/booking.com/wheelchair-access,Wheelchair Access,Booking.com,unmatched
468,/advert/febreze/school,School,Febreze,unmatched
469,/advert/optimum-releasing/is-anybody-there%3F,Is Anybody There?,Optimum Releasing,unmatched
470,/advert/fosters/cheerleader,Cheerleader,Fosters,unmatched
471,/advert/nivea/happy-time,Happy Time,Nivea,unmatched
472,/advert/strepsils/tiger,Tiger,Strepsils,unmatched
473,/advert/dance-central-3/dancing-cop,Dancing Cop,Dance Central 3,unmatched
474,/advert/harveys/half-price-sale-%2B-10%25-off,Half Price Sale + 10% Off,Harveys,unmatched
475,/advert/mcdonald's/symphony,Symphony,McDonald's,unmatched
476,/advert/santander/123-current-account---you-save,123 Current Account - You Save,Santander,unmatched
477,/advert/l'oreal/couleur-experte,Couleur Experte,L'Oreal,unmatched
478,/advert/hula-hoops/pillow-fight,Pillow Fight,Hula Hoops,unmatched
479,/advert/john-frieda/full-repair-range,Full Repair Range,John Frieda,unmatched
480,/advert/think/james,James,Think,unmatched
481,/advert/universal/evan-almighty,Evan Almighty,Universal,unmatched
482,/advert/toyota/yaris-vs-gadget-guy,Yaris VS Gadget Guy,Toyota,unmatched
483,/advert/paypal/turkey-dash,Turkey Dash,Paypal,unmatched
484,/advert/mail-on-sunday/crush---dvd,Crush - DVD,Mail On Sunday,unmatched
485,/advert/blue-cross/alice-%26-alfie,Alice & Alfie,Blue Cross,unmatched
486,/advert/ghost/luminous,Luminous,Ghost,unmatched
487,/advert/bt/vision---romance,Vision - Romance,BT,unmatched
488,/advert/uncle-ben's/rice-time,Rice Time,Uncle Ben's,unmatched
489,/advert/poligrip/cleanser,Cleanser,Poligrip,unmatched
490,/advert/richmond/sausages,Sausages,Richmond,unmatched
491,/advert/android/bigger-screens-for-bigger-screams,Bigger Screens For Bigger Screams,Android,unmatched
492,/advert/ready-brek/ready-for-anything,Ready For Anything,Ready Brek,unmatched
493,/advert/subway/steak-%26-cheese-sub,Steak & Cheese Sub,Subway,unmatched
494,/advert/pool-party/summer-vibes,Summer Vibes,Pool Party,unmatched
495,/advert/bandai/power-rangers---operation-overdrive,Power Rangers - Operation Overdrive,Bandai,unmatched
496,/advert/animal-friends/bad-tummy,Bad Tummy,Animal Friends,unmatched
497,/advert/seriously-strong/more-than-just-strong,More Than Just Strong,Seriously Strong,unmatched
498,/advert/mugler/alien,Alien,Mugler,unmatched
499,/advert/vitality/move-forward,Move Forward,Vitality,unmatched
500,/advert/mars/gourmet-hot-chocolates,Gourmet Hot Chocolates,Mars,unmatched
501,/advert/volvic/revive---carniverous-plotting,Revive - Carniverous Plotting,Volvic,unmatched
502,/advert/virgin-holidays/rockstar-service,Rockstar Service,Virgin Holidays,unmatched
503,/advert/marks-%26-spencer/free-prosecco-rose,Free Prosecco Rose,Marks & Spencer,unmatched
504,/advert/imodium/you-had-a-choice,You Had A Choice,Imodium,unmatched
505,/advert/rimmel/lasting-finish,Lasting Finish,Rimmel,unmatched
506,/advert/john-frieda/luxurious-volume,Luxurious Volume,John Frieda,unmatched
507,/advert/fitbit/find-your-fit,Find Your Fit,Fitbit,unmatched
508,/advert/cravendale/sheep,Sheep,Cravendale,unmatched
509,/advert/go-ahead!/chocolate-thins---snack-enlightenment,Chocolate Thins - Snack Enlightenment,Go Ahead!,unmatched
510,/advert/coat/this-is-the-paint---doll,This Is The Paint - Doll,Coat,unmatched
511,/advert/expedia.co.uk/mikey's-waikiki,Mikey's Waikiki,Expedia.co.uk,unmatched
512,/advert/weetabix/a-different-breakfast-everyday,A Different Breakfast Everyday,Weetabix,unmatched
513,/advert/uefa/we-play-strong,We Play Strong,UEFA,unmatched
514,/advert/gousto/50-recipes-every-week,50 Recipes Every Week,Gousto,unmatched
515,/advert/warner-bros/cats-%26-dogs---paws-unite!,Cats & Dogs - Paws Unite!,Warner Bros,unmatched
516,/advert/woolworths/playstation-3,Playstation 3,Woolworths,unmatched
517,/advert/nhs/condom---used-it,Condom - Used It,NHS,unmatched
518,/advert/vauxhall/mokka---pigeons,Mokka - Pigeons,Vauxhall,unmatched
519,/advert/sky-tv/switch-from-virgin,Switch From Virgin,Sky TV,unmatched
520,/advert/drive-time-anthems/turn-it-up,Turn It Up,Drive Time Anthems,unmatched
521,/advert/sainsbury's/half-price-toys,Half Price Toys,Sainsbury's,unmatched
522,/advert/nivea-for-men/silver-protect,Silver Protect,Nivea For Men,unmatched
523,/advert/bandai-namco/elden-ring,Elden Ring,Bandai Namco,unmatched
524,/advert/bernard-matthews/big-green-tick,Big Green Tick,Bernard Matthews,unmatched
525,/advert/garnier/ambre-solaire-dry-body-mist,Ambre Solaire Dry Body Mist,Garnier,unmatched
526,/advert/florence-%26-fred/mucky-rider,Mucky Rider,Florence & Fred,unmatched
527,/advert/elvis/the-king,The King,Elvis,unmatched
528,/advert/shreddies/knitted-by-nanas---coco,Knitted By Nanas - Coco,Shreddies,unmatched
529,/advert/sky/sky-q,Sky Q,Sky,unmatched
530,/advert/sky/broadband---despicable-me-minion-net,Broadband - Despicable Me Minion Net,Sky,unmatched
531,/advert/danone/light-%26-free,Light & Free,Danone,unmatched
532,/advert/john-lewis/anyday,Anyday,John Lewis,unmatched
533,/advert/essilor/crizal-uv,Crizal UV,Essilor,unmatched
534,/advert/dove/therapy,Therapy,Dove,unmatched
535,/advert/strongbow/the-last-push,The Last Push,Strongbow,unmatched
536,/advert/very.co.uk/love-giving---auntie-christine,Love Giving - Auntie Christine,Very.co.uk,unmatched
537,/advert/karcher/25-years-of-pressure-cleaning,25 Years Of Pressure Cleaning,Karcher,unmatched
538,/advert/reggae-reggae/classic-reggae-hits,Classic Reggae Hits,Reggae Reggae,unmatched
539,/advert/reggae-collection/64-classic-reggae-tracks,64 Classic Reggae Tracks,Reggae Collection,unmatched
540,/advert/the-rolling-stones/grrr!,Grrr!,The Rolling Stones,unmatched
541,/advert/universal/fifty-shades-of-grey,Fifty Shades Of Grey,Universal,unmatched
542,/advert/morrisons/scottish-salmon,Scottish Salmon,Morrisons,unmatched
543,/advert/tda/cooking,Cooking,TDA,unmatched
544,/advert/gucci/memoire,Memoire,Gucci,unmatched
545,/advert/nintendo/switch-2-%E2%80%93-pokemon-legends-z-a,Switch 2 – Pokemon Legends Z-A,Nintendo,unmatched
546,/advert/co-op/good-for-everyone,Good For Everyone,Co-Op,unmatched
547,/advert/army/send-your-message---soldiers,Send Your Message - Soldiers,Army,unmatched
548,/advert/dodge/journey,Journey,Dodge,unmatched
549,/advert/unstoppables/3volution-plug-in,3Volution Plug In,Unstoppables,unmatched
550,/advert/john-west/tuna-steak,Tuna Steak,John West,unmatched
551,/advert/continental/when-braking-counts,When Braking Counts,Continental,unmatched
552,/advert/mfi/new-boudoir,New Boudoir,MFI,unmatched
553,/advert/cannaray/claudia-winkleman---the-cbd-revolution,Claudia Winkleman - The CBD Revolution,Cannaray,unmatched
554,/advert/bp/bp-me---sorry-max!,BP Me - Sorry Max!,BP,unmatched
555,/advert/tropicana/good-morning---tap-into-nature,Good Morning - Tap Into Nature,Tropicana,unmatched
556,/advert/booking.com/booking-right!,Booking Right!,Booking.com,unmatched
557,/advert/sainsbury's/3-for-2-christmas-gifts,3 For 2 Christmas Gifts,Sainsbury's,unmatched
558,/advert/icon/the-road,The Road,Icon,unmatched
559,/advert/fifty-plus/fashion-that-fits-your-lifestyle,Fashion That Fits Your Lifestyle,Fifty Plus,unmatched
560,/advert/valentino/rock-'n-rose,Rock 'N Rose,Valentino,unmatched
561,/advert/glasswells/winter-sale,Winter Sale,Glasswells,unmatched
562,/advert/puma/speed-boots,Speed Boots,Puma,unmatched
563,/advert/mgm/james-bond---quantum-of-solace,James Bond - Quantum Of Solace,MGM,unmatched
564,/advert/harringtons/natural-dog-food,Natural Dog Food,Harringtons,unmatched
565,/advert/playstation-4/red-dead-redemption-2,Red Dead Redemption 2,Playstation 4,unmatched
566,/advert/sodastream/push-for-better,Push For Better,Sodastream,unmatched
567,/advert/renault/twizy---cathy-%26-david-guetta,Twizy - Cathy & David Guetta,Renault,unmatched
568,/advert/hyundai/euro-2012---driven-by-passion,Euro 2012 - Driven By Passion,Hyundai,unmatched
569,/advert/microsoft/cloud---photo-editing,Cloud - Photo Editing,Microsoft,unmatched
570,/advert/universal/we-own-the-night,We Own The Night,Universal,unmatched
571,/advert/stx-films/i-feel-pretty,I Feel Pretty,STX Films,unmatched
